Year,Type,Fund_Name,Assets,Liabilities,County
2007,fire,Mt Vernon Firefighters Pension Fund,11309747.08,17975021.84,Cook
2007,fire,Mt Zion FPD Firefighters Pension Fund,606959,624875.34,Jefferson
2007,fire,Mundelein Firefighters Pension Fund,11308289.6,12892777.19,Macon
2007,fire,Murphysboro Firefighters Pension Fund,2714495.1,4802198.55,Lake
2007,fire,Naperville Firefighters Pension Fund,70814171.83,89874946.05,Jackson
2007,fire,New Lenox FPD Firefighters Pension Fund,1201708.24,1013578.6,DuPage
2007,fire,Newport Township FPD Firefighters Pension Fund,224858.26,324225.31,Will
2007,fire,Niles Firefighters Pension Fund,27133378.09,44590329,Will
2007,fire,Normal Firefighters Pension Fund,19517397.37,28571677.14,Cook
2007,fire,North Aurora FPD Firefighters Pension Fund,1037805,1368156.6,Cook
2007,fire,North Chicago Firefighters Pension Fund,8726774.83,16218570.28,Kane
2007,fire,North Maine FPD Firefighters Pension Fund,10890969.03,20556354.32,Lake
2007,fire,North Palos FPD Firefighters Pension Fund,5938427,7979845.46,Lake
2007,fire,North Riverside Firefighters Pension Fund,8965139.45,14087144.33,Lake
2007,fire,Northbrook Firefighters Pension Fund,38553433.08,48804714.05,Cook
2007,fire,Northlake FPD Firefighters Pension Fund,7001841.42,13254497.05,Cook
2007,fire,Northwest Homer FPD Firefighters Pension Fund,1847856.6,2051490.53,Cook
2007,fire,Northwest St Clair County FPD Firefighters Pension,300512.41,341132.52,Cook
2007,fire,Norwood Park FPD Firefighters Pension Fund,10568170.3,18532713.31,Cook
2007,fire,Nunda Rural FPD Firefighters Pension Fund,8290.08,234127,Cook
2007,fire,Oak Brook Firefighters Pension Fund,22679755.05,32431461.45,Cook
2007,fire,Oak Forest Firefighters Pension Fund,11256784.11,14345391.48,Cook
2007,fire,Oak Lawn Firefighters Pension Fund,59856488.55,88100268.5,Cook
2007,fire,Oak Park Firefighters Pension Fund,39869106.09,79021852.03,Cook
2007,fire,Oakbrook Terrace Fire Protection District,701395,1121679.69,Cook
2007,fire,Olney Firefighters Pension Fund,1910590.76,2186989.63,LaSalle
2007,fire,Orland FPD Firefighters Pension Fund,51302001.96,63720525.2,Cook
2007,fire,Oswego FPD Firefighters Pension Fund,131573.4,186212.59,Cook
2007,fire,Ottawa Firefighters Pension Fund,11709356.22,16810364.83,Kendall
2007,fire,Palatine Firefighters Pension Fund,42732653.88,63045742.34,LaSalle
2007,fire,Palatine Rural FPD Firefighters Pension Fund,4290278.84,5439299.2,Cook
2007,fire,Palos FPD Pension Fund,5983917.61,6503776.64,Cook
2007,fire,Palos Heights FPD Pension Fund,5421682.68,6827807,Cook
2007,fire,Paris Firefighters Pension Fund,4404242.36,6688499.57,Christian
2007,fire,Park Forest Firefighters Pension Fund,8876008.18,16086483.07,Lake
2007,fire,Park Ridge Firefighters Pension Fund,27837248.07,39834004.3,Cook
2007,fire,Pekin Firefighters Pension Fund,15200255.24,37498835.97,Cook
2007,fire,Peoria Firefighters Pension Fund,111222293.4,169692716.5,Tazewell
2007,fire,Peotone FPD Firefighters Pension Fund,473712.34,394416.97,Peoria
2007,fire,Peru Firefighters Pension Fund,1430801.71,1822458.4,Will
2007,fire,Pingree Grove & Countryside FPD Firefighter'S Pens,116849.53,142177.1,Perry
2007,fire,Plainfield FPD Firefighters Pension Fund,1361515,869488.41,Perry
2007,fire,Pleasantview FPD,20641281.85,23360750.6,Kendall
2007,fire,Pontiac Firefighters Pension Fund,3246872.94,4162794.72,Kendall
2007,fire,Posen Firefighters Pension Fund,494701,1060946,Madison
2007,fire,Princeton Firefighters Pension Fund,4763236.86,5355155.15,Cook
2007,fire,Prospect Heights FPD Firefighters Pension Fund,754735.88,593712.97,Bureau
2007,fire,Quincy Firefighters Pension Fund,21686542.49,43218743.49,Cook
2007,fire,River Forest Firefighters Pension Fund,12972162.44,19185968.52,Cook
2007,fire,Riverdale Firefighters Pension Fund,4258581.08,4551309.52,Cook
2007,fire,Robbins Firefighters Pension Fund,274076.62,285704.94,Cook
2007,fire,Roberts Park FPD Firefighters Pension Fund,10634028.9,10999144.14,Cook
2007,fire,Robinson Firefighters Pension Fund,2951647.09,3531537.67,Cook
2007,fire,Rochelle Firefighters Pension Fund,6591829.14,7110411.29,Crawford
2007,fire,Rock Falls Firefighters Pension Fund,5892236.33,5755234.57,Ogle
2007,fire,Rock Island Firefighters Pension Fund,23383101.52,46809882.72,Whiteside
2007,fire,Rockford Firefighters Pension Fund,142361657,212201644.7,Rock Island
2007,fire,Rolling Meadows Firefighters Pension Fund,19846638.82,41825686.76,Winnebago
2007,fire,Romeoville Firefighters Pension Fund,1791307.48,2599023.27,Cook
2007,fire,Roselle Firefighters Pension Fund,2843882.02,3802526.08,Winnebago
2007,fire,Rutland/Dundee Twps FPD Firefighter'S Pension Fund,943068.99,1332526.77,Lake
2007,fire,Salem FPD Firefighters Pension Fund,1604006.9,2225414.72,Lake
2007,fire,Sauk Village Firefighters Pension Fund,60947.43,81907.63,DeKalb
2007,fire,Savanna Firefighters Pension Fund,1237464.47,1608498.63,Cook
2007,fire,Schaumburg Firefighters Pension Fund,67138456.99,104624018.8,Carroll
2007,fire,Schiller Park Firefighters Pension Fund,8906342.27,13572395.77,Cook
2007,fire,Shelbyville FPD Firefighters Pension Fund,872690.27,1086429.08,Cook
2007,fire,Signal Hill FPD Firefighters Pension Fund,322007.97,346972.36,Will
2007,fire,Silvis Firefighters Pension Fund,173840.75,171303.96,Will
2007,fire,Skokie Firefighters Pension Fund,62080891,95583031.23,Rock Island
2007,fire,South Beloit Firefighters Pension Fund,428173.33,1006033.61,Cook
2007,fire,South Chicago Heights Firefighters Pension Fund,142380.93,283555,Winnebago
2007,fire,South Elgin/Countryside FPD Firefighters Pension F,3979348.34,6734023.63,Kane
2007,fire,South Holland Firefighters Pension Fund,6712317.9,8092231.53,Kane
2007,fire,Springfield Firefighter'S Pension Fund,82117413.24,161928013,Bureau
2007,fire,St Charles Firefighters Pension Fund,17675444.66,20126744.51,Sangamon
2007,fire,Sterling Firefighters Pension Fund,11197760.47,14291625.33,Cook
2007,fire,Stillman FPD Pension Fund,50230.69,71059.16,Cook
2007,fire,Streamwood Firefighters Pension Fund,19044835.79,23603151.5,Cook
2007,fire,Streator Firefighters Pension Fund,4714217.07,8142689.16,Cook
2007,fire,Sugar Grove FPD Firefighter'S Pension Fund,89382,141132.65,LaSalle
2007,fire,Sullivan FPD Firefighters Pension Fund,2672023.64,3351066.8,Kane
2007,fire,Swansea Firefighters Pension Fund,163189.85,260430.09,Cook
2007,fire,Sycamore Firefighters Pension Fund,7957268.42,11089311.87,St. Clair
2007,fire,Taylorville Firefighters Pension Fund,3898542.96,5095852.69,DeKalb
2007,fire,Tri-State FPD Firefighters Pension Fund,17038557.07,19865402.17,Cook
2007,fire,Tri-Township FPD Firefighters Pension Fund,2043261.23,3020581.89,Cook
2007,fire,University Park Firefighters Pension Fund,3325323.75,4180226.89,Madison
2007,fire,Urbana Firefighters Pension Fund,26889121.07,29944247.38,Cook
2007,fire,Villa Park Firefighters Pension Fund,11436910.24,13476691.93,Lake
2007,fire,Warrenville FPD Firefighters Pension Fund,1506158.27,933545.7,DuPage
2007,fire,Washington Park Firefighters Pension Fund,336903.74,819277.8,DuPage
2007,fire,Wauconda FPD Firefighter'S Pension Fund,4007072.52,16291659.85,Iroquois
2007,fire,Waukegan Firefighters Pension Fund,43493277.16,80328987.66,Lake
2007,fire,West Chicago FPD Firefighters Pension Fund,18540018.39,16605651.95,DuPage
2007,fire,West Dundee Firefighters Pension Fund,3269245.39,4969859.95,DuPage
2007,fire,West Frankfort Firefighters Pension Fund,4476873.02,5416558.67,Kane
2007,fire,Westchester Firefighters Pension Fund,16092035.14,18995139.32,Franklin
2007,fire,Western Springs Firefighters Pension Fund,359910,394332,Cook
2007,fire,Wheaton Firefighters Pension Fund,14999473.16,19949922.48,DuPage
2007,fire,Wheeling Firefighters Pension Fund,26533904.89,38775278.24,DuPage
2007,fire,Williamson County Firefighters Pension Fund,197549.31,229711.57,Cook
2007,fire,Willow Springs Firefighters Pension Fund,43101.9,698856.79,Cook
2007,fire,Wilmette Firefighters Pension Fund,29336041.37,44421027.58,DuPage
2007,fire,Wilmington FPD Firefighter'S Pension Fund,17697.92,17669.05,Cook
2007,fire,Win-Bur-Sew FPD Firefighters Pension Fund,112001.26,152315.22,Will
2007,fire,Winfield FPD Firefighters Pension Fund,1772680.02,1930336.69,Will
2007,fire,Winnetka Firefighters Pension Fund,16776448.6,24125396.22,DuPage
2007,fire,Wood Dale FPD Firefighters Pension Fund,9971787.12,17943414.5,Lake
2007,fire,Wood River Firefighters Pension Fund,4157186.45,5782447.93,DuPage
2007,fire,Woodstock Fire/Rescue Dist. Firefighters' Pension,1005646.1,1539150.91,DuPage
2007,fire,Worth Firefighters Pension Fund,2267504.94,2817494.96,McHenry
2007,fire,York Center Fire Protection District,310265.06,169259.39,Cook
2007,fire,Zion Firefighters Pension Fund,13640413.25,17689857.87,Kendall
2007,police,Addison Police Pension Fund,29920496.28,45140986.6,DuPage
2007,police,Algonquin Police Pension Fund,8014655.56,15331266.2,Kane
2007,police,Alsip Police Pension Fund,14790406.19,32492365.53,Cook
2007,police,Alton Police Pension Fund,16994450.19,49176656.84,Madison
2007,police,Anna Police Pension Fund,1477179.24,2822776.47,Union
2007,police,Antioch Police Pension Fund,3866276.67,11393832.52,Union
2007,police,Arlington Heights Police Pension Fund,71972127.15,85702628.82,Cook
2007,police,Aurora Police Pension Fund,113343545.5,207187410.1,DuPage
2007,police,Barrington Hills Police Pension Fund,2025432.16,7808949.18,Cook
2007,police,Barrington Police Pension Fund,16970585.07,24040901.07,Cook
2007,police,Bartlett Police Pension Fund,16478253,21835851.31,Cook
2007,police,Bartonville Police Pension Fund,1675977.78,1893935.03,Cook
2007,police,Batavia Police Pension Fund,17362406.93,26382980.73,DuPage
2007,police,Beardstown Police Pension Fund,1409172.94,2139458.91,Cass
2007,police,Belleville Police Pension Fund,25908985.12,47441192.5,St. Clair
2007,police,Bellwood Police Pension Fund,21811502,34093108.43,Cook
2007,police,Belvidere Police Pension Fund,11438731.43,15958362.64,Boone
2007,police,Bensenville Police Pension Fund,13147625.25,19810362.7,DuPage
2007,police,Benton Police Pension Fund,1527009.61,3466241.53,Franklin
2007,police,Berkeley Police Pension Fund,6748780,8854590.55,Franklin
2007,police,Berwyn Police Pension Fund,32790231.85,64619453.72,Cook
2007,police,Bethalto Police Pension Fund,4660757.06,6266154.61,Cook
2007,police,Bloomingdale Police Pension Fund,18150855.72,28662181.07,DuPage
2007,police,Bloomington Police Pension Fund,42209136.27,73599407.06,McLean
2007,police,Blue Island Police Pension Fund,7248279.07,22460776.29,Cook
2007,police,Bolingbrook Police Pension Fund,37080612.47,58990726.44,DuPage
2007,police,Bourbonnais Police Pension Fund,7131827.02,8147663.32,Kankakee
2007,police,Bradley Police Pension Fund,8746534.12,12201070.81,Kankakee
2007,police,Braidwood Police Pension Fund,1084695.47,2591521.78,Will
2007,police,Bridgeview Police Pension Fund,13368482.94,26242477.05,Cook
2007,police,Broadview Police Pension Fund,18877261.9,28713270.91,Cook
2007,police,Brookfield Police Pension Fund,11365736,23137120.41,Cook
2007,police,Buffalo Grove Police Pension Fund,33839850.74,51490909.57,Cook
2007,police,Burbank Police Pension Fund,22059283.04,26510164.5,Cook
2007,police,Burnham Police Pension Fund,1837422.91,2829384.16,Cook
2007,police,Burr Ridge Police Pension Fund,9227439,12366602.97,DuPage
2007,police,Cahokia Police Pension Fund,13027976.92,16610762.31,St. Clair
2007,police,Cairo Police Pension Fund,1355673.99,4057096.96,Alexander
2007,police,Calumet City Police Pension Fund,31927559.3,48877491.76,Cook
2007,police,Calumet Park Police Pension Fund,5265014.21,10511768.7,Cook
2007,police,Canton Police Pension Fund,11294162.7,11228892.09,Fulton
2007,police,Carbondale Police Pension Fund,17706922.69,29519552.37,Jackson
2007,police,Carlinville Police Pension Fund,2760102.88,4013194.41,Macoupin
2007,police,Carmi Police Pension Fund,2967820.26,4553882.57,White
2007,police,Carol Stream Police Pension Fund,23626298.3,32673828.35,DuPage
2007,police,Carpentersville Police Pension Fund,18339547.84,34273894.63,Kane
2007,police,Cary Police Pension Fund,4508622.69,8866953,McHenry
2007,police,Caseyville Police Pension Fund,1706628.63,2870625.52,St. Clair
2007,police,Centralia Police Pension Fund,8039356.68,15304191.03,Clinton
2007,police,Centreville Police Pension Fund,1587064.1,2522764.02,St. Clair
2007,police,Champaign Police Pension Fund,57206420.42,78250910.48,Champaign
2007,police,Channahon Police Pension Fund,2387407,3347175.84,Will
2007,police,Charleston Police Pension Fund,10393317.75,17361909.33,Coles
2007,police,Chatham Police Pension Fund,2613447.26,4183296.98,Sangamon
2007,police,Cherry Valley Police Pension Fund,1064152.79,5540161.47,Winnebago
2007,police,Chester Police Pension Fund,1735977.64,2510193.49,Randolph
2007,police,Chicago Heights Police Pension Fund,32398236,60231288.19,Cook
2007,police,Chicago Ridge Police Pension Fund,11821655.44,23178620.41,Cook
2007,police,Chillicothe Police Pension Fund,2155397.44,2944477.77,Peoria
2007,police,Cicero Police Pension Fund,39646054.81,77778878.49,Cook
2007,police,Clarendon Hills Police Pension Fund,6466352,9505107.11,DuPage
2007,police,Clinton Police Pension Fund,3545193.45,3576775.52,DeWitt
2007,police,Coal City Police Pension Fund,527185.13,2721821.94,Grundy
2007,police,Collinsville Police Pension Fund,15706991.23,21858510.53,Madison
2007,police,Colona Police Pension Fund,740205.54,1677853.25,Henry
2007,police,Columbia Police Pension Fund,3077577.52,4674370.48,Monroe
2007,police,Country Club Hills Police Pension Fund,9686815.3,15313050.44,Cook
2007,police,Countryside Police Pension Fund,13663832.7,22544438.53,Cook
2007,police,Crest Hill Police Pension Fund,8902610,12406993.98,Will
2007,police,Crestwood Police Pension Fund,376846.72,934329.74,Cook
2007,police,Crete Police Pension Fund,4538536.42,5591131.2,Will
2007,police,Creve Coeur Police Pension Fund,1922938.19,2806602.45,Tazewell
2007,police,Crystal Lake Police Pension Fund,20366743.12,33669203.26,McHenry
2007,police,Danville Police Pension Fund,16938310.7,41416714.17,Vermilion
2007,police,Darien Police Pension Fund,13762107.12,24413796.18,DuPage
2007,police,Decatur Police Pension Fund,62199265.79,96945846.86,Macon
2007,police,Deerfield Police Pension Fund,24708569.54,34948886.81,Cook
2007,police,Dekalb Police Pension Fund,23078177,37611914.98,DeKalb
2007,police,Des Plaines Police Pension Fund,48639033.3,96708053.28,Cook
2007,police,Dixon Police Pension Fund,11933317.58,14084184.33,Lee
2007,police,Dolton Police Pension Fund,22918021.88,23463819.59,Cook
2007,police,Downers Grove Police Pension Fund,35082021.63,57274392.43,DuPage
2007,police,Duquoin Police Pension Fund,3010132.84,4287027.81,Perry
2007,police,East Alton Police Pension Fund,2799289.12,5541259.87,Madison
2007,police,East Dundee Police Pension Fund,5208830,7725858.68,Cook
2007,police,East Moline Police Pension Fund,16654912.32,22504964.46,Rock Island
2007,police,East Peoria Police Pension Fund,19088970.28,26634920.15,Tazewell
2007,police,East St Louis Police Pension Fund,17471332.82,42028140.59,St. Clair
2007,police,Edwardsville Police Pension Fund,11234856.3,15580595.59,Madison
2007,police,Effingham Police Pension Fund,11208176.05,13337753.62,Effingham
2007,police,Eldorado Police Pension Fund,1152065.49,1521398.09,Saline
2007,police,Elgin Police Pension Fund,54756107.97,116538176.9,Cook
2007,police,Elk Grove Village Police Pension Fund,45698543.06,68760179.21,Cook
2007,police,Elmhurst Police Pension Fund,40267299.73,60275217.41,Cook
2007,police,Elmwood Park Police Pension Fund,11299623.02,28483369.63,Cook
2007,police,Evanston Police Pension Fund,61913065.46,136588282.8,Cook
2007,police,Evergreen Park Police Pension Fund,38638157.56,39923859.76,Cook
2007,police,Fairfield Police Pension Fund,1804062.24,4446744.31,Wayne
2007,police,Fairview Heights Police Pension Fund,15663128.92,21636934.53,St. Clair
2007,police,Flora Police Pension Fund,3649182.01,5771898.05,Clay
2007,police,Flossmoor Police Pension Fund,10078757,13166682.48,Cook
2007,police,Forest Park Police Pension Fund,18011890.42,25108752.89,Cook
2007,police,Forest View Police Pension Fund,2792737.7,4801650.84,Cook
2007,police,Fox Lake Police Pension Fund,7120593.17,12477195.11,Lake
2007,police,Fox River Grove Police Pension Fund,850441.94,3696378.94,Lake
2007,police,Frankfort Police Pension Fund,4867404.08,9857430.05,Cook
2007,police,Franklin Park Police Pension Fund,19330482.67,36849658.06,Cook
2007,police,Freeport Police Pension Fund,15345386.89,28989967.24,Stephenson
2007,police,Galesburg Police Pension Fund,21323421.12,32927447.47,Knox
2007,police,Geneseo Police Pension Fund,4070925.28,5384084.11,Henry
2007,police,Geneva Police Pension Fund,13325026.13,19875335.61,Kane
2007,police,Gilberts Police Pension Fund,494767,768201.86,Kane
2007,police,Glen Carbon Police Pension Fund,2167077.56,3217129.88,Madison
2007,police,Glen Ellyn Police Pension Fund,19953797.13,25135556.52,DuPage
2007,police,Glencoe Police Pension Fund,18849655.77,30080402.24,Cook
2007,police,Glendale Heights Police Pension Fund,19355916.43,31980268.23,DuPage
