Year,Type,Name,Assets,Liabilities
2010,fire,ROCK FALLS FIREFIGHTERS PENSION FUND,5483639.38,6809333.33
2010,fire,ROCK ISLAND FIREFIGHTERS PENSION FUND,22190471.82,54462213.25
2010,fire,ROCKFORD FIREFIGHTERS PENSION FUND                ,144031448.26,249045120.68
2010,fire,ROLLING MEADOWS FIREFIGHTERS PENSION FUND,20387164.0,49617415.86
2010,fire,ROMEOVILLE FIREFIGHTERS PENSION FUND,3496564.69,3437666.85
2010,fire,ROSELLE FIREFIGHTERS PENSION FUND,3768879.27,5025758.2
2010,fire,RUTLAND/DUNDEE TWPS FPD FIREFIGHTER'S PENSION FUND,1527892.34,1896518.78
2010,fire,SALEM FPD FIREFIGHTERS PENSION FUND               ,1604822.39,1861640.07
2010,fire,SAUK VILLAGE FIREFIGHTER PENSION FUND,130525.56,34278.43
2010,fire,SAVANNA FIREFIGHTERS PENSION FUND                 ,1297096.66,1842603.62
2010,fire,SCHAUMBURG FIREFIGHTERS PENSION FUND,73990235.05,127346639.21000001
2010,fire,SCHILLER PARK FIREFIGHTERS PENSION FUND           ,9136194.58,18300887.73
2010,fire,SHELBYVILLE FPD FIREFIGHTERS PENSION FUND,873711.01,1452036.28
2010,fire,SIGNAL HILL FPD FIREFIGHTERS PENSION FUND,400970.72,416906.49
2010,fire,SILVIS FIREFIGHTERS PENSION FUND                  ,246629.42,234171.13
2010,fire,SKOKIE FIREFIGHTERS PENSION FUND                  ,58909425.0,112258850.96000001
2010,fire,SOUTH BELOIT FIREFIGHTERS PENSION FUND            ,588909.0,1497656.42
2010,fire,SOUTH CHICAGO HEIGHTS FIREFIGHTERS PENSION FUND   ,95002.04,285753.0
2010,fire,SOUTH ELGIN/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,4692736.07,9165844.940000001
2010,fire,SOUTH HOLLAND FIREFIGHTERS PENSION FUND,8051554.76,10936547.42
2010,fire,SPRINGFIELD FIREFIGHTER'S PENSION FUND,83137422.82,199752541.61
2010,fire,ST CHARLES FIREFIGHTERS PENSION FUND,22193004.28,28304257.42
2010,fire,STERLING FIREFIGHTERS PENSION FUND,10130703.96,17194744.33
2010,fire,STILLMAN FPD PENSION FUND                         ,90120.05,38532.17
2010,fire,STREAMWOOD FIREFIGHTERS PENSION FUND,23936896.43,31413664.71
2010,fire,STREATOR FIREFIGHTERS PENSION FUND                ,4533219.66,9674162.93
2010,fire,SUGAR GROVE FPD FIREFIGHTER'S PENSION FUND        ,699084.12,618844.31
2010,fire,SULLIVAN FPD FIREFIGHTERS PENSION FUND,2622703.46,3713660.58
2010,fire,SWANSEA FIREFIGHTERS PENSION FUND                 ,254035.51,401324.6
2010,fire,SYCAMORE FIREFIGHTERS PENSION FUND                ,8392338.0,14554646.15
2010,fire,TAYLORVILLE FIREFIGHTERS PENSION FUND,4039860.5,6125978.5
2010,fire,TRI-STATE FPD FIREFIGHTERS PENSION FUND           ,20231804.0,26776988.54
2010,fire,TRI-TOWNSHIP FPD FIREFIGHTERS PENSION FUND,1973956.09,3805474.04
2010,fire,UNIVERSITY PARK FIREFIGHTERS PENSION FUND,4935266.42,5141681.91
2010,fire,URBANA FIREFIGHTERS PENSION FUND                  ,26372033.41,34445608.730000004
2010,fire,VILLA PARK FIREFIGHTERS PENSION FUND              ,12674161.86,17077034.990000002
2010,fire,WARRENVILLE FPD FIREFIGHTERS PENSION FUND         ,2158414.3,2717568.71
2010,fire,WASHINGTON PARK FIREFIGHTERS PENSION FUND,230942.75,807702.12
2010,fire,WAUCONDA FPD FIREFIGHTER'S PENSION FUND           ,7800311.0,22488661.31
2010,fire,WAUKEGAN FIREFIGHTERS PENSION FUND,41343133.15,94805489.47999999
2010,fire,WEST CHICAGO FPD FIREFIGHTERS PENSION FUND,19660228.08,20751286.59
2010,fire,WEST DUNDEE FIREFIGHTERS PENSION FUND,4352814.99,5455994.109999999
2010,fire,WEST FRANKFORT FIREFIGHTERS PENSION FUND          ,4018072.44,6185389.88
2010,fire,WESTCHESTER FIREFIGHTERS PENSION FUND,16550163.97,22717011.009999998
2010,fire,WESTERN SPRINGS FIREFIGHTERS PENSION FUND,366254.0,307437.0
2010,fire,WHEATON FIREFIGHTERS PENSION FUND,16819539.31,25789341.05
2010,fire,WILLIAMSON COUNTY FIREFIGHTERS PENSION FUND,365319.95,352197.56
2010,fire,WILLOW SPRINGS FIREFIGHTERS PENSION FUND          ,110602.03,669847.39
2010,fire,WILMETTE FIREFIGHTERS PENSION FUND,31597779.77,51082379.92
2010,fire,WILMINGTON FPD FIREFIGHTER'S PENSION FUND,88301.84,92283.24
2010,fire,WIN-BUR-SEW FPD FIREFIGHTERS PENSION FUND         ,174028.0,117758.68
2010,fire,WINFIELD FPD FIREFIGHTERS PENSION FUND            ,2299876.99,2368451.48
2010,fire,WINNETKA FIREFIGHTERS PENSION FUND,17848668.52,27770374.45
2010,fire,WOOD DALE FPD FIREFIGHTERS PENSION FUND,9651476.08,23416088.96
2010,fire,WOOD RIVER FIREFIGHTERS PENSION FUND,4329794.4,6822647.55
2010,fire,WOODSTOCK FIRE/RESCUE DISTRICT FIREFIGHTERS PENSIO,1916081.86,3268611.33
2010,fire,WORTH FIREFIGHTERS PENSION FUND,2647472.4,2805400.0
2010,fire,YORK CENTER FIRE PROTECTION DISTRICT              ,422249.29,336383.9
2010,fire,ZION FIREFIGHTERS PENSION FUND                    ,13693251.63,22577181.8
2011,fire,ADDISON FIREFIGHTERS PENSION FUND,36260762.0,35464614.6219
2011,fire,ALGONQUIN LAKE IN THE HILLS FPD PENSION FUND,11156259.63,6872026.0
2011,fire,ALSIP FIREFIGHTERS PENSION FUND,17416887.01,19770677.0
2011,fire,ALTON FIREFIGHTERS PENSION FUND                   ,17546017.21,42211128.0
2011,fire,ANNA FIREFIGHTERS PENSION FUND,1736063.19,1168883.0
2011,fire,ARLINGTON HEIGHTS FIREFIGHTERS PENSION FUND,64216534.31,62029844.0
2011,fire,AURORA FIREFIGHTERS PENSION FUND,111407879.0,120531195.5208
2011,fire,BARRINGTON FIREFIGHTERS PENSION FUND,10923734.0,3717932.7868
2011,fire,BARTLETT FPD FIREFIGHTERS PENSION FUND,8975136.0,4680634.5886
2011,fire,BATAVIA FIREFIGHTERS PENSION FUND,10156987.0,6278640.644
2011,fire,BELLEVILLE FIREFIGHTERS PENSION FUND,19623744.63,29893487.0
2011,fire,BELLWOOD FIREFIGHTERS PENSION FUND                ,19511493.0,19426460.6488
2011,fire,BELVIDERE FIREFIGHTERS PENSION FUND,10898124.25,10224098.0
2011,fire,BENSENVILLE FIREFIGHTERS PENSION FUND,10038558.0,18681914.4147
2011,fire,BENTON FIREFIGHTERS PENSION FUND                  ,3112520.72,2313135.0
2011,fire,BERWYN FIREFIGHTERS PENSION FUND                  ,20199250.0,47757179.2812
2011,fire,BOURBONNAIS FPD FIREFIGHTERS PENSION FUND         ,866122.0,4771.6984
2011,fire,BRADLEY FIREFIGHTERS PENSION FUND,262587.0,0.0
2011,fire,BRIDGEVIEW FIREFIGHTERS PENSION FUND,19312120.0,25290333.5157
2011,fire,BRISTOL-KENDALL  FIREFIGHTER'S PENSION FUND,50577.0,0.0
2011,fire,BROADVIEW FIREFIGHTERS PENSION FUND,18222345.0,21889300.0
2011,fire,BROOKFIELD FIREFIGHTERS PENSION FUND,11066875.0,9277119.6402
2011,fire,BUFFALO GROVE FIREFIGHTERS PENSION FUND,37092312.0,22489737.7392
2011,fire,BURBANK FIREFIGHTERS PENSION FUND,20020960.0,8491136.8083
2011,fire,BURLINGTON COMMUNITY FPD FIREFIGHTERS' PENSION FUN,68178.0,0.1731
2011,fire,BYRON FPD FIREFIGHTERS PENSION FUND,9479123.0,3764037.9837
2011,fire,CAIRO FIREFIGHTERS PENSION FUND,660361.28,2895574.0
2011,fire,CANTON FIRE PENSION FUND,6210729.75,10314743.0
2011,fire,CARBONDALE FIRE PENSION FUND,12062698.29,13553681.0
2011,fire,CAROL STREAM FPD FIREFIGHTERS PENSION FUND,24849234.0,15034551.731
2011,fire,CARPENTERSVILLE FIREFIGHTERS PENSION FUND,13453277.95,10152498.0
2011,fire,CARY FPD FIREFIGHTERS PENSION FUND                ,2092543.76,580927.0
2011,fire,CENTRAL STICKNEY FPD FIREFIGHTERS PENSION FUND,0.0,93449.0
2011,fire,CENTRALIA FIREFIGHTERS PENSION FUND               ,9921253.0,10381594.6077
2011,fire,CHAMPAIGN FIREFIGHTERS PENSION FUND,55790914.0,43548514.6966
2011,fire,CHANNAHON FIRE PROTECTION DISTRICT FIREFIGHTERS PE,2041574.0,1.1055
2011,fire,CHATHAM FPD FIREFIGHTER'S PENSION FUND,1527784.0,0.6491
2011,fire,CHERRY VALLEY FPD FIREFIGHTER'S PENSION FUND,1233066.94,0.0
2011,fire,CHICAGO RIDGE FIREFIGHTERS PENSION FUND,7760534.0,3290528.6071
2011,fire,CICERO FIREFIGHTERS' PENSION FUND,26033450.0,50404701.3113
2011,fire,CLARENDON HILLS FIREFIGHTERS PENSION FUND,1049202.0,0.0
2011,fire,CLINTON FIREFIGHTERS PENSION FUND,1338591.54,1593178.0
2011,fire,COLLINSVILLE FIREFIGHTERS PENSION FUND            ,18258541.0,17274408.755
2011,fire,COUNTRYSIDE FPD FIREFIGHTERS  PENSION FUND,19528261.0,18228794.7126
2011,fire,CRYSTAL LAKE FIREFIGHTERS PENSION FUND            ,16972788.99,10342715.0
2011,fire,DANVILLE FIREFIGHTERS PENSION FUND                ,12519301.09,32993011.0
2011,fire,DARIEN WOODRIDGE FPD FIREFIGHTERS PENSION FUND,14232253.0,10657385.6599
2011,fire,DECATUR FIREFIGHTERS PENSION FUND,58497760.55,69509610.0
2011,fire,DEKALB FIREFIGHTERS PENSION FUND,19801744.0,35261107.3664
2011,fire,DES PLAINES FIREFIGHTERS PENSION FUND,57753272.0,74198792.5068
2011,fire,DIXON COMMUNITY FPD FIREFIGHTER PENSION FUND      ,3945597.96,4146344.0
2011,fire,DIXON FIREFIGHTERS PENSION FUND,7985105.86,8190330.0
2011,fire,DOWNERS GROVE FIREFIGHTERS PENSION FUND,34934792.0,31734758.555
2011,fire,DUQUOIN FIREFIGHTERS PENSION FUND,2329734.0,3801914.3832
2011,fire,EAST ALTON FIREFIGHTERS PENSION FUND,1853534.03,2851717.0
2011,fire,EAST DUNDEE/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,1621095.0,688521.7156
2011,fire,EAST JOLIET FPD FIREFIGHTERS PENSION FUND,1303793.0,153822.2831
2011,fire,EAST MOLINE FIREFIGHTERS PENSION FUND,19589782.55,18553467.0
2011,fire,EAST PEORIA FIREFIGHTERS PENSION FUND             ,15302954.05,15997108.0
2011,fire,EAST ST LOUIS FIREFIGHTERS PENSION FUND,12173853.0,35614318.2435
2011,fire,EDWARDSVILLE FIREFIGHTERS PENSION FUND,10964663.51,10231763.0
2011,fire,EFFINGHAM FIREFIGHTERS PENSION FUND               ,7800988.86,8563761.0
2011,fire,ELBURN/COUNTRYSIDE FPD FIREFIGHTERS PENSION FUND  ,2771440.0,798421.0
2011,fire,ELGIN FIREFIGHTERS PENSION FUND                   ,54044028.0,64456980.4488
2011,fire,ELK GROVE VILLAGE FIREFIGHTERS PENSION FUND,51957745.0,56668210.0
2011,fire,ELWOOD FIRE PROTECTION DISTRICT,705856.0,0.8144
2011,fire,EVANSTON FIREFIGHTERS PENSION FUND                ,56591398.0,91994283.431
2011,fire,EVERGREEN PARK FIREFIGHTERS PENSION FUND          ,1088513.0,2474547.3445
2011,fire,FAIRFIELD FIREFIGHTERS PENSION FUND,1418133.14,1009242.0
2011,fire,FAIRVIEW/CASEYVILLE FPD FIREFIGHTERS  PENSION FUND,1835914.0,1412901.6882
2011,fire,FLOSSMOOR FIREFIGHTERS PENSION FUND,2064301.51,3158340.0
2011,fire,FOREST PARK FIREFIGHTERS PENSION FUND,14177990.27,19026539.0
2011,fire,FOSTERBURG FPD FIREFIGHTERS PENSION FUND,914419.0,455942.5292
2011,fire,FOX LAKE FIREFIGHTERS PENSION FUND                ,201636.32,0.0
2011,fire,FOX LAKE FPD  FIREFIGHTER'S PENSION FUND,102109.0,0.5356
2011,fire,FRANKFORT FPD FIREFIGHTERS PENSION FUND           ,6115712.0,6081.0203
2011,fire,FRANKLIN PARK FIREFIGHTERS PENSION FUND,20546278.22,24966983.0
2011,fire,FREEPORT FIREFIGHTERS PENSION FUND,27853959.34,22565383.0
2011,fire,GALESBURG FIRE FIGHTERS PENSION FUND,21203705.0,31912529.4972
2011,fire,GENEVA FIREFIGHTERS PENSION FUND,9441568.28,1632474.0
2011,fire,GLENCOE FIREFIGHTERS PENSION FUND,65478.93,887278.0
2011,fire,GLENSIDE FPD FIREFIGHTERS PENSION FUND            ,6986840.39,6541539.0
2011,fire,GLENVIEW FIREFIGHTERS PENSION FUND,53239778.0,62067140.5713
2011,fire,GLENWOOD FIREFIGHTERS PENSION FUND,2132231.91,1448840.0
2011,fire,GODFREY PAID FIREFIGHTERS PENSION FUND            ,5110163.71,3098386.0
2011,fire,GRANITE CITY FIREFIGHTERS PENSION FUND C/O GAIL VA,17119018.12,31584961.0
2011,fire,GRAYSLAKE FPD FIREFIGHTERS PENSION FUND,9139909.06,3813668.0
2011,fire,GREATER ROUND LAKE FPD FIREFIGHTERS PENSION FUND  ,10049298.42,5241341.0
2011,fire,HAMPSHIRE FPD FIREFIGHTERS PENSION FUND,1072023.0,14298.7122
2011,fire,HARLEM-ROSCOE FIREFIGHTERS PENSION FUND,18073.08,0.0
2011,fire,HARRISBURG FIREFIGHTERS PENSION FUND              ,2621778.0,1090226.0
2011,fire,HARVARD FPD PENSION FUND,84617.7,0.0
2011,fire,HERRIN FIREFIGHTERS PENSION FUND,4885396.78,4893169.0
2011,fire,HIGHLAND PARK FIREFIGHTERS PENSION FUND,30038237.0,39735536.4918
2011,fire,HIGHWOOD FIREFIGHTERS PENSION FUND,2205453.0,383563.0
2011,fire,HILLSBORO FIREFIGHTER'S PENSION FUND,561189.35,466405.0
2011,fire,HINCKLEY COMMUNITY FPD FIREFIGHTER'S PENSION FUND,0.0,0.0
2011,fire,HINSDALE FIREFIGHTERS PENSION FUND,13903792.61,13962419.0
2011,fire,HOFFMAN ESTATES FIREFIGHTERS PENSION FUND         ,57881407.0,44198407.6709
2011,fire,HOMER TOWNSHIP FPD FIREFIGHTERS PENSION FUND,5087962.0,486722.7969
2011,fire,HUNTLEY FPD FIREFIGHTERS PENSION FUND,11846017.86,2024120.0
2011,fire,ITASCA FPD #1 FIREFIGHTERS PENSION FUND,7123089.0,4762426.5308
2011,fire,IVESDALE FPD FIREFIGHTERS PENSION FUND,68406.0,0.3826
2011,fire,JACKSONVILLE FIREFIGHTERS PENSION FUND,15371223.0,15775710.6768
2011,fire,JEFFERSON FPD FIREFIGHTERS PENSION FUND,1267038.0,805090.6368
2011,fire,JOLIET FIREFIGHTERS PENSION FUND,81532439.0,101766215.4261
2011,fire,JUSTICE FIREFIGHTERS PENSION FUND,211652.31,891286.3075
2011,fire,LAGRANGE FIREFIGHTERS PENSION FUND                ,9020014.27,14612635.0
2011,fire,LAKE EGYPT FPD FIREFIGHTERS PENSION FUND,806757.0,0.8806
2011,fire,LAKE FOREST FIREFIGHTERS PENSION FUND,24865724.38,19588397.0
2011,fire,LAKE VILLA FPD FIREFIGHTER'S PENSION FUND         ,278351.22,0.0
2011,fire,LANSING FIREFIGHTERS PENSION FUND,10388756.23,11257575.0
2011,fire,LEMONT FPD FIREFIGHTERS PENSION FUND,14313530.0,3659463.6678
2011,fire,LEYDEN FPD FIREFIGHTERS PENSION FUND,6135336.0,9987114.4683
2011,fire,LIBERTYVILLE FIREFIGHTERS PENSION FUND,17911527.88,14236584.0
2011,fire,LINCOLN RURAL FPD FIREFIGHTERS PENSION FUND,3469691.0,2825223.068
2011,fire,LINCOLNSHIRE-RIVERWOOD FPD FIREFIGHTERS PENSION FU,21714442.0,13950164.8188
2011,fire,LISLE-WOODRIDGE FPD FIREFIGHTERS PENSION FUND,43878910.0,37312737.504
2011,fire,LITCHFIELD FIREFIGHTERS PENSION FUND,4278680.0,5249586.0
2011,fire,LOCKPORT TOWNSHIP FPD FIREFIGHTERS PENSION FUND,27718356.0,18959111.0
2011,fire,LOMBARD FIREFIGHTERS PENSION FUND,39296567.0,27982780.7199
2011,fire,LONG CREEK FPD FIREFIGHTERS PENSION FUND,740038.36,455429.0
2011,fire,LONG GROVE FIREMENS PENSION FUND,4166634.0,3705.9114
2011,fire,LYONS FIREFIGHTERS PENSION FUND                   ,16133.18,305209.89290000004
2011,fire,MACOMB FIREFIGHTERS PENSION FUND                  ,9732045.03,10399084.0
2011,fire,MANTENO COMMUNITY FPD FIREFIGHTERS PENSION FUND,2804740.0,1427196.7135
2011,fire,MARION FIREFIGHTERS PENSION FUND,7224442.87,5860277.0
2011,fire,MARYVILLE FIREFIGHTER'S PENSION FUND,352775.49,0.0
2011,fire,MATTESON FIREFIGHTERS PENSION FUND,16794776.85,14672759.0
2011,fire,MATTOON FIREFIGHTERS PENSION FUND,14846724.79,25840490.0
2011,fire,MCCOOK FIREFIGHTERS PENSION FUND,344345.0,266755.2927
2011,fire,MELROSE PARK FIREFIGHTERS PENSION FUND,21014009.0,48365556.3018
2011,fire,MENDOTA FIREFIGHTERS PENSION FUND,1766116.25,662957.0
2011,fire,METROPOLIS FIREFIGHTERS PENSION FUND,3020048.0,2020075.5907
2011,fire,MIDLOTHIAN FIREFIGHTERS PENSION FUND,7546609.08,7944339.0
2011,fire,MINOOKA FPD FIREFIGHTERS PENSION FUND             ,1950136.0,744047.6203
2011,fire,MOKENA FPD FIREFIGHTERS PENSION FUND              ,5141693.0,439208.7379
2011,fire,MOLINE FIREFIGHTERS PENSION FUND,27434660.0,54106658.359
2011,fire,MONTGOMERY & COUNTRYSIDE FPD FIREFIGHTER'S PENSION,133516.0,0.5544
2011,fire,MORTON GROVE FIREFIGHTERS PENSION FUND,24978121.0,30727817.5046
2011,fire,MT CARMEL FIREFIGHTERS PENSION FUND,1360754.75,1067204.0
2011,fire,MT PROSPECT FIREFIGHTERS PENSION FUND             ,45726731.0,49012072.5609
2011,fire,MT VERNON FIREFIGHTERS PENSION FUND,12085425.84,14696846.0
2011,fire,MT ZION FPD FIREFIGHTERS PENSION FUND,832261.0,0.8689
2011,fire,NAPERVILLE FIREFIGHTERS PENSION FUND,97476508.23,52101994.0
2011,fire,NEW LENOX FPD FIREFIGHTERS PENSION FUND,1867648.0,1414447.9553
2011,fire,NEWPORT TOWNSHIP FPD FIREFIGHTERS PENSION FUND,603310.69,0.0
2011,fire,NILES FIREFIGHTERS PENSION FUND                   ,25888357.09,39325140.0
2011,fire,NORMAL FIREFIGHTERS PENSION FUND,22960598.17,23909236.0
2011,fire,NORTH CHICAGO FIREFIGHTERS PENSION FUND,8722621.98,11226578.0
2011,fire,NORTH MAINE FPD FIREFIGHTERS PENSION FUND,14140730.0,16518137.5525
2011,fire,NORTH PALOS FPD FIREFIGHTERS PENSION FUND,8964204.0,4341336.6717
2011,fire,NORTHLAKE FPD FIREFIGHTERS PENSION FUND,10041275.97,7022241.0
2011,fire,NORTHWEST HOMER FPD FIREFIGHTERS PENSION FUND     ,2515890.0,1795377.6111
2011,fire,NORTHWEST ST CLAIR COUNTY FPD FIREFIGHTERS PENSION,453643.0,0.7084
2011,fire,NORWOOD PARK FPD FIREFIGHTERS PENSION FUND,11159773.0,11378349.5095
2011,fire,OAK BROOK FIREFIGHTERS PENSION FUND,23010440.0,26055742.592
2011,fire,OAK LAWN FIREFIGHTERS' PENSION FUND,70901837.0,71845632.6491
2011,fire,OAK PARK FIREFIGHTERS PENSION FUND                ,39121138.0,64151653.4278
2011,fire,OAKBROOK TERRACE FIRE PROTECTION DISTRICT         ,1271345.0,0.5177
2011,fire,OLNEY FIREFIGHTERS PENSION FUND,2017630.34,2180271.0
2011,fire,ORLAND FPD FIREFIGHTERS PENSION FUND,71588752.0,29497913.7836
2011,fire,OSWEGO FPD FIREFIGHTERS PENSION FUND,3670900.71,0.0
2011,fire,OTTAWA FIREFIGHTERS PENSION FUND                  ,12150367.11,15698880.0
2011,fire,PALATINE FIREFIGHTERS PENSION FUND,48098989.0,51249065.5609
2011,fire,PALATINE RURAL FPD FIREFIGHTERS PENSION FUND,6702179.0,1454146.7903
2011,fire,PALOS FIRE PROTECTION DISTRICT PENSION FUND       ,8546540.0,2215029.0
2011,fire,PALOS HEIGHTS FPD PENSION FUND,6669530.0,2951242.6892
2011,fire,PARIS FIREFIGHTERS PENSION FUND                   ,4784762.53,5334188.0
2011,fire,PARK FOREST FIREFIGHTERS PENSION FUND,9855330.0,9193327.5118
2011,fire,PEKIN FIREFIGHTERS PENSION FUND,17850398.85,30947457.0
2011,fire,PEORIA FIREFIGHTERS PENSION FUND,117625072.0,127103878.5894
2011,fire,PEOTONE FPD FIREFIGHTERS PENSION FUND,888327.0,71663.0
2011,fire,PERU FIREFIGHTERS PENSION FUND,1758689.44,817823.0
2011,fire,PLEASANTVIEW FPD,23400143.0,12696869.6843
2011,fire,PONTIAC FIREFIGHTERS PENSION FUND,3667553.73,3948282.0
2011,fire,PROSPECT HEIGHTS FPD FIREFIGHTERS PENSION FUND,1941852.12,0.0
2011,fire,QUINCY FIREFIGHTERS PENSION FUND                  ,22392145.52,37325503.0
2011,fire,RIVER FOREST FIREFIGHTERS PENSION FUND,13785283.48,13057347.0
2011,fire,ROBERTS PARK FPD FIREFIGHTERS PENSION FUND        ,9716875.8,9619202.0
2011,fire,ROBINSON FIREFIGHTERS PENSION FUND,3235040.45,2478115.0
2011,fire,ROCHELLE FIREFIGHTERS PENSION FUND,7259152.0,6149450.0
2011,fire,ROCK FALLS FIREFIGHTERS PENSION FUND,5989309.8,3683764.0
2011,fire,ROCK ISLAND FIREFIGHTERS PENSION FUND,23132142.95,41718046.0
2011,fire,ROCKFORD FIREFIGHTERS PENSION FUND                ,146434569.0,172676667.5554
2011,fire,ROLLING MEADOWS FIREFIGHTERS PENSION FUND,21736027.0,39547954.3974
2011,fire,ROSELLE FIREFIGHTERS PENSION FUND,4248393.0,863329.6683
2011,fire,SAVANNA FIREFIGHTERS PENSION FUND                 ,1279350.11,1370657.0
2011,fire,SCHAUMBURG FIREFIGHTERS PENSION FUND,82559365.19,69014562.0
2011,fire,SCHILLER PARK FIREFIGHTERS PENSION FUND,9986350.78,12618541.0
2011,fire,SHELBYVILLE FPD FIREFIGHTERS PENSION FUND,912457.0,1666143.4477
2011,fire,SIGNAL HILL FPD FIREFIGHTERS PENSION FUND,446278.0,0.7811
2011,fire,SOUTH BELOIT FIREFIGHTERS PENSION FUND            ,691450.0,512936.3511
2011,fire,SOUTH CHICAGO HEIGHTS FIREFIGHTERS PENSION FUND,88644.0,360076.2462
2011,fire,SOUTH ELGIN/COUNTRYSIDE FPD FIREFIGHTERS PENSION F,5678355.0,1757937.5491
2011,fire,SOUTH HOLLAND FIREFIGHTERS PENSION FUND,8777814.4,6547744.0
2011,fire,SPRINGFIELD FIREFIGHTER'S PENSION FUND,91581929.09,149178807.0
2011,fire,ST CHARLES FIREFIGHTERS PENSION FUND,25956318.84,9295631.0
2011,fire,STERLING FIREFIGHTERS PENSION FUND,10974779.08,10214108.0
2011,fire,STREAMWOOD FIREFIGHTERS PENSION FUND,25800713.0,16107126.7636
2011,fire,STREATOR FIREFIGHTERS PENSION FUND                ,4435531.34,6678435.0
2011,fire,SUGAR GROVE FPD FIREFIGHTER'S PENSION FUND,1033991.13,0.0
2011,fire,SULLIVAN FPD FIREFIGHTERS PENSION FUND,2806659.0,2877131.6066
2011,fire,SWANSEA FIREFIGHTERS PENSION FUND                 ,288007.28,0.0
2011,fire,SYCAMORE FIREFIGHTERS PENSION FUND                ,9230948.0,8522124.0
2011,fire,TAYLORVILLE FIREFIGHTERS PENSION FUND,4538634.64,3526753.0
2011,fire,TRI-STATE FPD FIREFIGHTERS PENSION FUND           ,22394888.0,6343652.0
2011,fire,TRI-TOWNSHIP FPD FIREFIGHTERS PENSION FUND,2010726.0,3701703.4032
2011,fire,UNIVERSITY PARK FIREFIGHTERS PENSION FUND,4677904.31,2314379.0
2011,fire,URBANA FIREFIGHTERS PENSION FUND                  ,30583148.0,22848727.8066
2011,fire,VILLA PARK FIREFIGHTERS PENSION FUND              ,13769936.97,10418546.0
2011,fire,WARRENVILLE FPD FIREFIGHTERS PENSION FUND,2366322.65,991891.0
2011,fire,WAUCONDA FPD FIREFIGHTER'S PENSION FUND           ,9894530.99,4093122.0
2011,fire,WEST CHICAGO FPD FIREFIGHTERS PENSION FUND,20605948.0,5019671.974
2011,fire,WEST FRANKFORT FIREFIGHTERS PENSION FUND          ,4304321.26,4984816.0
2011,fire,WESTCHESTER FIREFIGHTERS PENSION FUND,17945831.8,13902475.0
2011,fire,WESTERN SPRINGS FIREFIGHTERS PENSION FUND,354524.0,362015.9793
2011,fire,WHEATON FIREFIGHTERS PENSION FUND,19063032.72,11674103.0
2011,fire,WHEELING FIREFIGHTERS PENSION FUND,28370332.0,36489289.5616
2011,fire,WILLIAMSON COUNTY FIREFIGHTERS PENSION FUND,462539.0,209461.0931
2011,fire,WILMETTE FIREFIGHTERS PENSION FUND,34194061.0,34478812.6206
2011,fire,WILMINGTON FPD FIREFIGHTER'S PENSION FUND,90290.88,0.0
2011,fire,WIN-BUR-SEW FPD FIREFIGHTERS PENSION FUND         ,192950.11,0.0
